FID,STATION,STATION_NA,ELEVATION,LATITUDE,LONGITUDE,DATE,MLY_PRCP_2,Completene,MLY_SNOW_2,Complete_1,MLY_PRCP_5,Complete_2,MLY_SNOW_5,Complete_3,MLY_PRCP_7,Complete_4,MLY_SNOW_7,Complete_5,MLY_PRCP_N,Complete_6,MLY_SNOW_N,Complete_7,MLY_SNOW_A,Complete_8,MLY_SNOW_1,Complete_9,MLY_SNOW_3,Complet_10,MLY_SNOW_4,Complet_11,MLY_SNOW_6,Complet_12,MLY_PRCP_A,Complet_13,MLY_PRCP_1,Complet_14,MLY_PRCP_3,Complet_15,MLY_PRCP_4,Complet_16,MLY_SNWD_A,Complet_17,MLY_SNWD_1,Complet_18,MLY_SNWD_2,Complet_19,MLY_SNWD_3,Complet_20,MLY_TMAX_A,Complet_21,MLY_TMAX_1,Complet_22,MLY_TMAX_2,Complet_23,MLY_TMAX_3,Complet_24,MLY_TMAX_4,Complet_25,MLY_TMAX_5,Complet_26,MLY_TMAX_6,Complet_27,MLY_TMAX_7,Complet_28,MLY_TMIN_A,Complet_29,MLY_TMIN_1,Complet_30,MLY_TMIN_2,Complet_31,MLY_TMIN_3,Complet_32,MLY_TMIN_4,Complet_33,MLY_TMIN_5,Complet_34,MLY_TMIN_6,Complet_35,MLY_TMIN_7,Complet_36,MLY_TAVG_N,Complet_37,MLY_DUTR_N,Complet_38,MLY_TMAX_N,Complet_39,MLY_TMIN_N,Complet_40,MLY_TAVG_S,Complet_41,MLY_DUTR_S,Complet_42,MLY_TMAX_S,Complet_43,MLY_TMIN_S,Complet_44
871,GHCND:USC00040819,BISHOP CRK INTAKE 2 CA US,2485,37.248,-118.5813,201008,4.57,R,-9999, ,6.86,R,-9999, ,14.22,R,-9999, ,12.19,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,4.2,P,1.7,P,0.2,P,-777.7,P,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
872,GHCND:USC00040819,BISHOP CRK INTAKE 2 CA US,2485,37.248,-118.5813,201009,3.3,R,-9999, ,7.37,R,-9999, ,24.38,R,-9999, ,14.22,R,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,4.3,P,1.9,P,0.2,P,0.1,P,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
873,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201001,30.48,R,89,S,78.49,R,419,S,126.49,R,686,S,86.36,R,500,S,5,S,4,S,1,S,2,S,2,S,8.1,S,6.1,S,2.4,S,1,S,24,S,11,S,21,S,20,S,0,S,19,S,5.9,S,0.4,S,0,S,0,S,0,S,2,S,5,S,14,S,24,S,30.3,S,31,S,31,S,31,S,31,S,-2.8,S,-0.1,S,6,S,-11.7,S,-15.4,S,-14.8,S,-15.7,S,-14.4,S
874,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201002,25.15,R,150,S,69.34,R,368,S,125.73,R,724,S,86.11,R,490,S,4,S,4,S,0,S,2,S,1,S,7.3,S,5.3,S,2.2,S,0.9,S,22,S,12,S,19,S,16,S,0,S,20,S,8.4,S,1.4,S,0,S,0,S,0,S,2,S,3,S,9,S,20,S,27.3,S,28,S,28,S,28,S,28,S,-1.4,S,-0.3,S,7.3,S,-10.2,S,-15.8,S,-14.4,S,-15.4,S,-14.9,S
875,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201003,32.77,S,127,S,60.71,S,254,S,98.55,S,508,S,70.36,S,378,S,4,S,4,S,0,S,2,S,1,S,7.7,S,6.1,S,2.3,S,0.6,S,13,S,5,S,11,S,9,S,0,S,27,S,17.4,S,6.1,S,0.6,S,0,S,0,S,0,S,0,S,3,S,16,S,30.1,S,31,S,31,S,31,S,31,S,1.8,S,-0.1,S,10.7,S,-7.1,S,-16.1,S,-15.4,S,-15.3,S,-16.2,S
876,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201004,14.99,S,0,S,30.99,S,58,S,50.8,S,190,S,34.54,S,165,S,2,S,2,S,0,S,1,S,0,S,5.4,S,3.9,S,0.6,S,0.1,S,3,S,1,S,2,S,1,S,0,S,28,S,22.2,S,13.1,S,3.9,S,0.2,S,0,S,-778,S,0,S,0,S,8,S,27.9,S,30,S,30,S,30,S,30,S,4.7,S,1.2,S,14.2,S,-4.7,S,-16.1,S,-15.7,S,-15.2,S,-16.5,S
877,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201005,7.11,S,0,S,20.57,S,0,S,30.99,S,51,S,24.89,S,28,S,1,S,0,S,0,S,0,S,-778,S,4.8,S,3,S,0.5,S,0.1,S,0,S,0,S,0,S,0,S,0,S,31,S,28.8,S,23,S,12.3,S,2.8,S,0,S,0,S,0,S,-778,S,2,S,21.1,S,30,S,31,S,31,S,31,S,8.8,S,2.9,S,19.2,S,-1.6,S,-16.2,S,-15.3,S,-15.3,S,-16.5,S
878,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201006,4.06,S,0,S,9.91,S,0,S,22.61,S,0,S,13.46,S,2,S,-778,S,-778,S,0,S,0,S,0,S,3.4,S,2.3,S,0.1,S,0,S,-778,S,0,S,0,S,0,S,0,S,30,S,29.9,S,28.1,S,23.1,S,10.9,S,1,S,0,S,0,S,0,S,0,S,11.8,S,26.2,S,29.8,S,30,S,30,S,12.6,S,5.7,S,24.3,S,0.9,S,-16.6,S,-15.6,S,-15.7,S,-16.7,S
879,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201007,0,S,0,S,4.57,S,0,S,19.56,S,0,S,11.68,S,0,S,0,S,0,S,0,S,0,S,0,S,1.9,S,0.9,S,0.3,S,0.1,S,0,S,0,S,0,S,0,S,0,S,31,S,31,S,30.9,S,30.2,S,24.2,S,6,S,0,S,0,S,0,S,0,S,5.9,S,21.5,S,30.3,S,31,S,31,S,16.1,S,8.5,S,29.2,S,2.9,S,-16.3,S,-16.3,S,-15.9,S,-16.4,S
880,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201008,0,R,0,P,2.54,R,0,P,16.26,R,0,P,9.65,R,0,P,0,S,0,S,0,S,0,S,0,S,2.1,S,1.3,S,0.2,S,-777.7,S,0,S,0,S,0,S,0,S,-778,S,31,S,31,S,30.9,S,30.1,S,23.9,S,5,S,0,S,0,S,0,S,0,S,8.5,S,25.3,S,30.7,S,31,S,31,S,15.4,S,9.3,S,28.9,S,1.9,S,-16.9,S,-15.8,S,-16.2,S,-16.8,S
881,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201009,0.51,S,0,S,6.35,S,0,S,32.26,S,0,S,22.61,S,5,S,0,S,0,S,0,S,0,S,0,S,2.7,S,2,S,0.4,S,0.1,S,0,S,0,S,0,S,0,S,-778,S,30,S,29.6,S,28.2,S,24,S,13.1,S,1,S,0,S,0,S,0,S,1,S,20,S,29.1,S,30,S,30,S,30,S,11.9,S,8.4,S,25,S,-1.2,S,-16.7,S,-15.1,S,-15.6,S,-16.7,S
882,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201010,8.64,S,0,S,26.16,S,0,S,54.1,S,0,S,37.59,S,15,S,0,S,0,S,0,S,0,S,0,S,4.2,S,3,S,0.9,S,0.4,S,0,S,0,S,0,S,0,S,0,S,30,S,27.8,S,22.6,S,13,S,2.2,S,0,S,0,S,0,S,0,S,8,S,27.7,S,30.6,S,31,S,31,S,31,S,7.3,S,5.4,S,18.9,S,-4.3,S,-16.4,S,-14.3,S,-15.1,S,-16.2,S
883,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201011,21.59,S,38,S,63.5,S,127,S,102.87,S,584,S,72.64,S,295,S,3,S,2,S,0,S,1,S,1,S,6.3,S,4.8,S,2,S,0.7,S,6,S,1,S,4,S,3,S,0,S,25,S,16.8,S,7.1,S,1,S,0,S,0,S,1,S,0,S,4,S,17,S,28.7,S,30,S,30,S,30,S,30,S,1.8,S,0.5,S,10.9,S,-7.3,S,-16.1,S,-14.8,S,-15.1,S,-16.1,S
884,GHCND:USC00040931,BOCA CA US,1699,39.3886,-120.0936,201012,40.89,S,152,S,64.52,S,292,S,143.76,S,940,S,99.82,S,556,S,5,S,4,S,1,S,3,S,2,S,8.3,S,6.2,S,3,S,1.2,S,21,S,6,S,18,S,12,S,0,S,18,S,5.3,S,0.3,S,0,S,0,S,0,S,3,S,3,S,12,S,23,S,29.9,S,30.9,S,31,S,31,S,31,S,-2.5,S,-1.6,S,5.6,S,-10.6,S,-15.7,S,-15.2,S,-16.1,S,-14.8,S
885,GHCND:USC00044176,HUNTINGTON LAKE CA US,2140,37.2275,-119.22056,201001,73.66,C,-9999, ,191.01,C,-9999, ,294.39,C,-9999, ,202.44,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,9.6,C,8,C,4.7,C,3.1,C,-9999, ,-9999, ,-9999, ,-9999, ,0,S,21,S,9.3,S,0.8,S,0,S,0,S,0,S,2,S,0,S,1,S,7,S,26.3,S,31,S,31,S,31,S,31,S,1.5,R,-6.9,R,6.9,S,-3.9,S,-16.2,R,-15.9,R,-15.9,S,-15.9,S
886,GHCND:USC00044176,HUNTINGTON LAKE CA US,2140,37.2275,-119.22056,201002,121.41,S,-9999, ,180.34,S,-9999, ,230.89,S,-9999, ,204.22,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,10.5,S,9,S,5.2,S,2.9,S,-9999, ,-9999, ,-9999, ,-9999, ,0,R,19,R,8.4,R,1.3,R,0,R,0,R,0,R,2,R,0,S,1,S,8,S,23.8,S,27.8,S,28,S,28,S,28,S,1.3,R,-6.4,R,7,R,-4.3,S,-16.1,R,-16.1,R,-15.7,R,-16,S
887,GHCND:USC00044176,HUNTINGTON LAKE CA US,2140,37.2275,-119.22056,201003,63.5,S,-9999, ,125.48,S,-9999, ,218.19,S,-9999, ,166.12,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,10.6,C,9.3,C,4.3,C,2.4,C,-9999, ,-9999, ,-9999, ,-9999, ,0,R,24,R,12.1,R,1.7,R,0,R,0,R,0,R,1,R,0,S,1,S,6,S,25.2,S,31,S,31,S,31,S,31,S,2.4,R,-6.1,R,8.3,R,-3.4,S,-15.8,R,-16.2,R,-15.5,R,-15.8,S
888,GHCND:USC00044176,HUNTINGTON LAKE CA US,2140,37.2275,-119.22056,201004,35.56,S,-9999, ,66.55,S,-9999, ,147.32,S,-9999, ,96.27,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,7.9,C,6.7,C,2.7,C,1.1,C,-9999, ,-9999, ,-9999, ,-9999, ,0,R,25,R,15.7,R,5.7,R,0.4,R,0,R,0,R,1,R,0,S,0,S,4,S,19.3,S,28.9,S,30,S,30,S,30,S,4.3,R,-5.7,R,10.4,R,-1.7,S,-15.7,R,-16.5,R,-15.6,R,-15.7,S
889,GHCND:USC00044176,HUNTINGTON LAKE CA US,2140,37.2275,-119.22056,201005,19.3,S,-9999, ,50.04,S,-9999, ,78.49,S,-9999, ,54.61,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,5.9,S,4.8,S,1.4,S,0.6,S,-9999, ,-9999, ,-9999, ,-9999, ,0,R,29,R,23.7,R,12.9,R,2.8,R,0.1,R,0,R,0,R,0,S,0,S,0,S,8.7,S,25.2,S,30.5,S,31,S,31,S,7.9,R,-5.6,R,14,R,1.8,S,-15.9,R,-16.4,R,-15.5,R,-16.1,S
890,GHCND:USC00044176,HUNTINGTON LAKE CA US,2140,37.2275,-119.22056,201006,0,C,-9999, ,12.7,C,-9999, ,27.94,C,-9999, ,16.76,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,1.9,C,1.5,C,0.6,C,0.1,C,-9999, ,-9999, ,-9999, ,-9999, ,0,R,30,R,28.7,R,22.7,R,10.1,R,0.5,R,0,R,0,R,0,S,0,S,0,S,1.8,S,12,S,28.1,S,29.4,S,30,S,11.9,R,-4.3,R,18.7,R,5.2,S,-16.2,R,-16.6,R,-15.8,R,-16.4,S
891,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201001,97.03,R,620,P,191.26,R,1067,P,316.74,R,1735,P,212.34,R,1171,P,8,C,7,C,2,C,5,C,4,C,8.9,C,7.4,C,4.4,C,2.9,C,30,C,28,C,30,C,29,C,0,C,14,C,1.3,C,0,C,0,C,0,C,0,C,6,C,1,S,6,S,21,S,30.9,S,31,S,31,S,31,S,31,S,-2.6,S,-5.2,S,3.8,C,-8.8,S,-16.2,S,-16.2,S,-16.2,C,-15.9,S
892,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201002,106.17,S,406,S,189.48,S,1311,S,261.37,S,2030,S,214.38,S,1308,S,8,C,7,C,2,C,5,C,4,C,9.9,C,7.8,C,4.7,C,2.8,C,28,C,27,C,28,C,28,C,0,C,15,C,5.8,C,0.2,C,0,C,0,C,0,C,4,C,1,C,5,C,16,C,27.9,C,28,C,28,C,28,C,28,C,-1.4,C,-4.6,C,5.2,C,-8.1,C,-16.1,C,-15.9,C,-15.6,C,-16.1,C
893,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201003,74.42,R,305,P,123.95,R,650,P,240.79,R,1105,P,174.5,R,1046,P,8,C,7,C,2,C,5,C,4,C,9.5,C,7.6,C,4.4,C,2.4,C,31,C,31,C,31,C,31,C,0,C,22,C,9.7,C,0.9,C,0,C,0,C,0,C,2,C,-778,C,2,C,10,C,30.5,C,31,C,31,C,31,C,31,C,0.8,C,-4.6,C,7.3,C,-5.8,C,-16,C,-16.4,C,-15.5,C,-16.4,C
894,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201004,26.42,S,102,S,67.56,S,406,S,95.76,S,732,S,83.06,S,500,S,5,C,5,C,1,C,2,C,2,C,7.7,C,5.6,C,2,C,0.8,C,24,C,22,C,24,C,23,C,0,C,24,C,15.3,C,5.6,C,0.2,C,0,C,0,C,1,C,0,C,1,C,5,C,26.2,C,30,C,30,C,30,C,30,C,3.2,C,-4.3,C,9.9,C,-3.6,C,-15.8,C,-16.4,C,-15.3,C,-16.2,C
895,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201005,7.87,S,0,S,31.5,S,51,S,54.36,S,165,S,35.81,S,137,S,2,C,2,C,0,C,1,C,0,C,5.1,C,2.8,C,0.9,C,0.3,C,7,S,5,S,6,S,6,S,0,C,29,C,24.6,C,14.9,C,3.9,C,0.2,C,0,C,-778,C,0,C,0,C,0,C,14.9,C,27.7,C,31,C,31,C,31,C,7.6,C,-3.4,C,14.8,C,0.4,C,-15.8,C,-16.5,C,-15.3,C,-16.1,C
896,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201006,0,S,0,C,2.03,S,0,C,18.03,S,0,C,16.26,S,18,C,0,C,0,C,0,C,0,C,-778,C,2.2,C,1.1,C,0.4,C,0.2,C,1,C,0,C,1,C,1,C,0,C,30,C,28.8,C,25.3,C,13.9,C,1.7,C,0,C,0,C,0,C,0,C,0,C,3.4,C,15.3,C,29.8,C,30,C,30,C,12,C,-1.8,C,20.1,C,4,C,-16.2,C,-16.6,C,-15.7,C,-16.5,C
897,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201007,0,C,0,C,10.67,C,0,C,18.29,C,0,C,16.26,C,0,C,0,C,0,C,0,C,0,C,0,C,2.6,C,1.5,C,0.4,C,0.1,C,0,C,0,C,0,C,0,C,0,C,31,C,31,C,30.4,C,25.6,C,7,C,0,C,0,C,0,C,0,C,0,C,0.2,C,4.8,C,25.4,C,31,C,31,C,15.7,C,-0.8,C,24.2,C,7.3,C,-16.3,C,-16.8,C,-16.2,C,-16.4,C
898,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201008,0.25,S,0,C,2.54,S,0,C,10.41,S,0,C,7.11,S,0,C,0,C,0,C,0,C,0,C,0,C,2.1,C,0.7,C,0.1,C,-777.7,C,0,C,0,C,0,C,0,C,0,S,31,S,31,S,30.7,S,26.6,S,6.5,S,0,S,0,S,0,C,0,C,0,C,0.5,C,7.5,C,27.3,C,31,C,31,C,15.4,S,-0.2,S,24.2,S,6.6,C,-16.8,S,-16.8,S,-16.7,S,-16.8,C
899,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201009,1.02,S,0,S,12.45,S,0,S,33.53,S,0,S,24.64,S,5,S,0,S,0,S,0,S,-778,S,0,S,2.9,S,1.8,S,0.6,S,0.2,S,0,S,0,S,0,S,-778,S,0,S,30,S,29,S,25.3,S,15.6,S,0.9,S,0,S,0,S,0,S,0,S,-778,S,4,S,17.5,S,29.8,S,30,S,30,S,12,S,-0.8,S,20.5,S,3.6,S,-16.2,S,-16.4,S,-15.8,S,-16.5,S
900,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201010,13.72,S,0,S,30.23,S,0,S,84.07,S,51,S,56.9,S,74,S,1,C,1,C,0,C,0,C,0,C,4.3,C,2.8,C,1,C,0.6,C,2,S,0,S,1,S,1,S,0,C,29,C,24.8,C,14.4,C,3,C,0,C,0,C,-778,C,0,C,0,C,1,C,18.8,C,29.8,C,31,C,31,C,31,C,6.9,C,-2.5,C,14.6,C,-0.7,C,-15.9,C,-16.1,C,-15.3,C,-16.4,C
901,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201011,22.86,S,79,S,85.09,S,183,S,175.26,S,572,S,119.89,S,378,S,4,C,4,C,0,C,2,C,1,C,6.5,C,5.1,C,2.6,C,1.3,C,13,S,3,S,9,S,6,S,0,C,21,C,10.7,C,1.8,C,0,C,0,C,0,C,2,C,0,C,1,C,8,C,28.6,C,29.9,C,30,C,30,C,30,C,1.4,C,-5.1,C,7.7,C,-5,C,-15.9,C,-16.3,C,-15.4,C,-16.3,C
902,GHCND:USC00045026,LODGEPOLE CA US,2053,36.6044,-118.7325,201012,82.55,R,533,P,139.95,R,826,P,324.87,R,1303,P,194.06,R,904,P,7,C,6,C,2,C,4,C,3,C,8.5,C,6.6,C,3.8,C,2.4,C,26,C,20,C,24,C,22,C,0,C,12,C,1,C,0,C,0,C,0,C,0,C,7,C,1,C,6,C,20,C,30.8,C,31,C,31,C,31,C,31,C,-2.8,C,-6.2,C,3.1,C,-8.6,C,-16,C,-16.3,C,-16,C,-15.7,C
903,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201001,89.15,S,25,P,198.12,S,193,P,355.09,S,399,P,240.54,S,252,P,4,S,3,S,0,S,2,S,1,S,11.6,S,9.4,S,5.8,S,3.7,S,11,S,3,S,9,S,6,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
904,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201002,107.7,S,64,P,195.33,S,279,P,287.78,S,709,P,220.22,S,429,P,4,S,3,S,0,S,2,S,1,S,11.5,S,9.5,S,5.6,S,3.4,S,10,S,4,S,8,S,6,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
905,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201003,75.95,S,41,S,193.29,S,135,S,256.29,S,424,S,205.23,S,333,S,3,S,2,S,0,S,2,S,1,S,11.1,S,9.4,S,5,S,2.5,S,6,S,2,S,5,S,4,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
906,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201004,44.7,S,0,S,90.42,S,41,S,159.26,S,366,S,114.81,S,152,S,2,S,2,S,0,S,1,S,0,S,8.8,S,6.8,S,3.4,S,1.7,S,3,S,0,S,2,S,1,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
907,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201005,29.97,S,0,S,52.32,S,0,S,126.75,S,0,S,72.64,S,10,S,0,S,0,S,0,S,-778,S,-778,S,6.1,S,4.4,S,2.1,S,0.9,S,0,S,0,S,0,S,-778,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
908,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201006,0.25,S,0,S,10.67,S,0,S,32.77,S,0,S,19.81,S,0,S,0,S,0,S,0,S,0,S,0,S,2.9,S,1.6,S,0.7,S,0.3,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
909,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201007,0,C,0,C,0,C,0,C,0.51,C,0,C,0.76,C,0,C,0,C,0,C,0,C,0,C,0,C,0.4,C,0.1,C,0,C,0,C,0,C,0,C,0,C,0,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
910,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201008,0,S,0,S,0,S,0,S,1.27,S,0,S,2.03,S,0,S,0,S,0,S,0,S,0,S,0,S,0.9,S,0.3,S,0,S,0,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
911,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201009,0.25,C,0,C,10.92,C,0,C,32,C,0,C,24.38,C,0,C,0,C,0,C,0,C,0,C,0,C,2.4,C,1.5,C,0.6,C,0.4,C,0,C,0,C,0,C,0,C,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
912,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201010,22.61,S,0,S,57.66,S,0,S,115.06,S,0,S,77.22,S,2,S,0,S,-778,S,0,S,0,S,0,S,5.4,S,3.7,S,2,S,0.9,S,0,S,0,S,0,S,0,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
913,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201011,60.96,S,0,P,146.81,S,0,P,248.41,S,127,P,168.4,S,96,P,1,S,1,S,0,S,0,S,0,S,9.5,S,7,S,3.8,S,2.3,S,2,S,1,S,2,S,1,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
914,GHCND:USC00046597,PACIFIC HOUSE CA US,1052,38.7583,-120.503,201012,100.33,S,18,P,186.69,S,74,P,367.03,S,292,P,235.97,S,185,P,3,S,2,S,0,S,1,S,0,S,12,S,9.7,S,5.7,S,3.2,S,10,S,1,S,7,S,5,S,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
915,GHCND:USC00045280,MAMMOTH LAKES RANGER STATION CA US,2379,37.6478,-118.9617,201001,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,16,R,4.4,R,0,R,0,R,0,R,0,R,6,R,2,R,9,R,22,R,30.7,R,31,R,31,R,31,R,31,R,-2.5,R,-3.7,R,4.5,R,-9.6,R,-16.2,R,-15.9,R,-15.9,R,-15.9,R
916,GHCND:USC00045280,MAMMOTH LAKES RANGER STATION CA US,2379,37.6478,-118.9617,201002,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,15,R,3.6,R,0.1,R,0,R,0,R,0,R,5,R,1,R,7,R,19,R,27.6,R,28,R,28,R,28,R,28,R,-2.3,R,-4.1,R,4.6,R,-9.1,R,-16.3,R,-15.8,R,-15.6,R,-16.5,R
917,GHCND:USC00045280,MAMMOTH LAKES RANGER STATION CA US,2379,37.6478,-118.9617,201003,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,R,22,R,9.6,R,1,R,0,R,0,R,0,R,3,R,0,R,4,R,12,R,29.3,R,30.9,R,31,R,31,R,31,R,0.2,R,-4.5,R,6.9,R,-6.4,R,-15.8,R,-16.2,R,-15.2,R,-16.2,R
